iter	RMSE
854	0.3874650982
855	0.3865846392
856	0.3858503987
857	0.3853388845
858	0.384735806
859	0.3840229739
860	0.3833855298
861	0.3828017928
862	0.3820267515
863	0.3808178174
864	0.3797283404
865	0.3788345579
866	0.3784389457
867	0.3780283481
868	0.377156617
869	0.3765047018
870	0.3756478493
871	0.3749858817
872	0.3741814815
873	0.3732937469
874	0.3725115526
875	0.3715235677
876	0.3710714196
877	0.3709417856
878	0.370647104
879	0.3696749752
880	0.3690289586
881	0.3679573971
882	0.3674700296
883	0.3664906189
884	0.3659792783
885	0.3653600653
886	0.3646013769
887	0.3643078919
888	0.3635344389
889	0.3631871605
890	0.3624192331
891	0.361579788
892	0.3609392782
893	0.3603524455
894	0.3599336024
895	0.3591831079
896	0.3582326572
897	0.3571921768
898	0.3563204439
899	0.3558317537
900	0.3555191949
901	0.3552166888
902	0.3544620554
903	0.3535967478
904	0.3529309992
905	0.3525400173
906	0.3521841898
907	0.3516060479
908	0.3510312857
909	0.3503294665
910	0.3500014196
911	0.34921889
912	0.3487192167
913	0.347826688
914	0.3470220726
915	0.3457954749
916	0.3451073162
917	0.3444878127
918	0.3440183491
919	0.3433682334
920	0.3419194003
921	0.3408243737
922	0.3403950757
923	0.3394086874
924	0.3392767258
925	0.3389448659
926	0.3383088955
927	0.337485453
928	0.336644876
929	0.3360209785
930	0.3352810334
931	0.3345846674
932	0.3338822208
933	0.3335527856
934	0.333070661
935	0.3327453153
936	0.331625899
937	0.3308500369
938	0.3305711153
939	0.3304752688
940	0.3299245456
941	0.3294565318
942	0.3287683329
943	0.3279112997
944	0.3274344677
945	0.3271741696
946	0.3265728068
947	0.3256263578
948	0.3252001727
949	0.3246354241
950	0.3244715194
951	0.3239449715
952	0.3232162217
953	0.3224622573
954	0.3217539581
955	0.3207486653
956	0.3201575194
957	0.3194884298
958	0.3190235365
959	0.3183684075
960	0.3178497785
961	0.3169194488
962	0.316705584
963	0.3166411098
964	0.3161165738
965	0.315784051
966	0.3156244849
967	0.3145894631
968	0.313926664
969	0.3131098539
970	0.3125291225
971	0.3124344705
972	0.3119410612
973	0.3112073635
974	0.3103933774
975	0.3097276966
976	0.3094168033
977	0.3090977441
978	0.3081897904
979	0.3075878378
980	0.3067442907
981	0.306437333
982	0.3056772645
983	0.3053918665
984	0.3046642088
985	0.3042325542
986	0.3037261192
987	0.3034036912
988	0.3028273699
989	0.3024824357
990	0.3020095346
991	0.3013333295
992	0.3007294174
993	0.3001156474
994	0.2999079073
995	0.2993297703
996	0.298919655
997	0.2982245267
998	0.2976801838
999	0.2971799792
